payment_id,reservation_id,payment_date,payment_method,amount,payment_status
PMT-0E78650169,RES-A0D182E69A,06-19-2025 12:00 AM,paypal,847.76,pending
PMT-B2D12E0140,RES-58AF43DACF,11/09/2024 00:00,cash,342.34,pending
PMT-DAF7662882,RES-567B5C3259,18/07/2024 00:00,bank_transfer,511.14,Refunded
PMT-A1B8F29810,RES-E7AEA35616,2025-03-11 00:00:00,bank_transfer,1672.69,PENDING
PMT-82170C8707,RES-C45DB014B7,2024-02-11 00:00:00,credit_card,1499.29,Refunded
PMT-B77B3968E9,RES-C45DB014B7,2024-07-26 00:00:00,cash,95.83,SUCCESS
PMT-9447564958,RES-9D0B1972A6,2024-04-08 00:00:00,mobile_money,1100.77,refunded
PMT-1F8E0B8834,RES-F1E9810D88,29/05/2024 00:00,debit_card,1432.76,success
PMT-D33AD0A872,RES-58A3AEAA93,06-03-2026 12:00 AM,mobile_money,582.14,REFUNDED
PMT-C4DACA6EE6,RES-58A3AEAA93,01-07-2025 12:00 AM,cash,299.5,DECLINED
PMT-FF2D181C6D,RES-ED9B79D1A3,2025-08-12 00:00:00,credit_card,1399.11,refunded
PMT-EE999499BA,RES-7CAF6F04BF,12-26-2025 12:00 AM,paypal,1261.06,Pending
PMT-41B410C08A,RES-805CC92CE4,01-27-2026 12:00 AM,credit_card,1541.4,FAILED
PMT-223A055EA7,RES-F9441B4586,2024-07-18 00:00:00,paypal,891.06,success
PMT-E1F94AB83A,RES-41A01F2242,03-08-2024 12:00 AM,debit_card,86.42,declined
PMT-2090A72D34,RES-60443FB5E6,30/01/2025 00:00,paypal,536.88,FAILED
PMT-C2232B0E55,RES-012D5ABC1F,2024-06-07 00:00:00,mobile_money,347.48,pending
PMT-9EA92CBC31,RES-495ABBE367,2024-09-14 00:00:00,paypal,161.5,REFUNDED
PMT-1449531B14,RES-57840BA86E,08/09/2024 00:00,credit_card,1607.41,success
PMT-36EE929E30,RES-74E4235401,02/12/2024 00:00,bank_transfer,1169.41,SUCCESS
PMT-B0886AA6CF,RES-74E4235401,2024-09-15 00:00:00,paypal,320.13,PENDING
PMT-1B32EB1F2C,RES-74E4235401,2024-07-24 00:00:00,paypal,950.44,Paid
PMT-13724064CD,RES-5C07DD9C97,2024-01-21 00:00:00,credit_card,377.2,Refunded
PMT-8C0190E364,RES-421242F5EE,01/03/2025 00:00,mobile_money,,failed
PMT-14483D395A,RES-FC76681601,03-07-2024 12:00 AM,debit_card,1220.33,Refunded
PMT-2BADC71C8B,RES-38003B1B69,15/11/2024 00:00,debit_card,984.73,declined
PMT-9C8204F381,RES-CC0810AE20,17/12/2024 00:00,debit_card,745.56,SUCCESS
PMT-4A488744A5,RES-41E6ADD577,2025-06-10 00:00:00,paypal,1484.0,SUCCESS
PMT-70C08F281E,RES-FE5A1DC62C,02/11/2025 00:00,paypal,657.41,PENDING
PMT-094E9DB989,RES-25F2882861,02/04/2024 00:00,debit_card,239.42,paid
PMT-CEB816A46E,RES-028BAA48EC,2024-05-02 00:00:00,bank_transfer,849.41,Pending
PMT-3E902248C5,RES-C7BDCCB1DA,05-06-2026 12:00 AM,debit_card,180.94,PENDING
PMT-C1221170F6,RES-E5B46ECDF8,17/11/2024 00:00,mobile_money,1336.15,REFUNDED
PMT-1FC13051B2,RES-3BD2AB8470,02-01-2024 12:00 AM,paypal,1650.74,paid
PMT-8517DE5228,RES-3BD2AB8470,18/07/2025 00:00,credit_card,1361.64,DECLINED
PMT-7C2F549102,RES-B35BE5C7D5,2026-03-06 00:00:00,bank_transfer,1328.48,declined
PMT-2795EB75EB,RES-248434A12F,2024-02-24 00:00:00,bank_transfer,1738.91,REFUNDED
PMT-CCE2CD8D79,RES-55BDACE707,25/09/2024 00:00,credit_card,1313.26,PENDING
PMT-211981644B,RES-AA8EDEF270,2026-01-02 00:00:00,bank_transfer,1209.79,PENDING
PMT-3D6002894C,RES-067AA278ED,15/09/2025 00:00,mobile_money,180.12,failed
PMT-D45172649E,RES-7165D0A49E,2024-06-16 00:00:00,bank_transfer,54.96,REFUNDED
PMT-C94A7C9B55,RES-BD37336B0C,04-21-2024 12:00 AM,credit_card,1038.33,pending
PMT-B311865D09,RES-FE4F064883,01/06/2024 00:00,bank_transfer,83.09,FAILED
PMT-1DDA7CBE8A,RES-B3E89EE4B2,2024-08-15 00:00:00,cash,,Paid
PMT-337641EA95,RES-B3E89EE4B2,2025-11-23 00:00:00,debit_card,373.47,Pending
PMT-07A92BF562,RES-7335586D3B,12-21-2024 12:00 AM,cash,839.75,Refunded
PMT-7CC4A53A91,RES-3D76100677,2024-02-24 00:00:00,paypal,771.56,Refunded
PMT-C5B4F89D4F,RES-56E7CD5068,2025-03-14 00:00:00,cash,1096.52,Refunded
PMT-BA4127FA58,RES-5A86194A69,12-12-2024 12:00 AM,paypal,417.68,FAILED
PMT-6E44DEFB4B,RES-5A86194A69,02-02-2025 12:00 AM,bank_transfer,74.31,DECLINED
PMT-1ED376CD9F,RES-5A86194A69,10-16-2024 12:00 AM,cash,1713.88,REFUNDED
PMT-5B6AC62D92,RES-3CF9AE286B,06-07-2024 12:00 AM,bank_transfer,1532.62,PENDING
PMT-FF78447811,RES-95D5D37AD3,19/12/2025 00:00,mobile_money,565.15,failed
PMT-669C073A4E,RES-6A2D94B870,2025-01-21 00:00:00,debit_card,1311.28,REFUNDED
PMT-7B7A8D26CD,RES-A7109B626D,04-15-2024 12:00 AM,paypal,1692.84,PAID
PMT-28F75841BA,RES-1320B70847,09-18-2024 12:00 AM,cash,1480.17,pending
PMT-E3178D7645,RES-4AB4923B85,20/01/2024 00:00,bank_transfer,863.72,REFUNDED
PMT-380319B515,RES-0108FE2C1F,25/02/2024 00:00,bank_transfer,1618.84,PAID
PMT-B12C35CB72,RES-0108FE2C1F,09-28-2025 12:00 AM,debit_card,465.4,Refunded
PMT-058A4051D5,RES-6CE5313607,2025-12-12 00:00:00,cash,232.68,paid
PMT-82C7699652,RES-6D6CBC6B28,2026-01-03 00:00:00,mobile_money,908.34,REFUNDED
PMT-707EB8CE0B,RES-016C8C7817,11-21-2025 12:00 AM,bank_transfer,737.77,Paid
PMT-7F7D93D186,RES-AADD53B617,2024-09-18 00:00:00,debit_card,1783.63,failed
PMT-9B18489126,RES-EF86075A0A,2024-11-17 00:00:00,debit_card,449.13,paid
PMT-6697FC2864,RES-8E35D18B09,06-01-2024 12:00 AM,paypal,1311.14,refunded
PMT-B89C50058A,RES-431660030B,2024-10-15 00:00:00,cash,925.96,REFUNDED
PMT-EB300EFA7C,RES-08FC34314C,2025-01-29 00:00:00,paypal,1096.26,paid
PMT-ECE752EEC1,RES-08FC34314C,29/08/2025 00:00,cash,962.19,declined
PMT-10E23C6CDF,RES-E745F8C6B6,2026-04-14 00:00:00,bank_transfer,1774.54,PAID
PMT-8D5702BAE1,RES-A0C1877682,2024-06-18 00:00:00,debit_card,1731.27,PAID
PMT-2F35836DFB,RES-6D8B904AAA,2024-05-08 00:00:00,bank_transfer,1374.86,DECLINED
PMT-6D777738B8,RES-6D8B904AAA,2026-01-23 00:00:00,cash,167.93,pending
PMT-FB65AEBB26,RES-E4304E8675,03/10/2024 00:00,debit_card,456.33,refunded
PMT-BC5F8C6522,RES-9A7FA7DF0A,14/01/2026 00:00,credit_card,1304.75,REFUNDED
PMT-1BEE4C30C0,RES-9A7FA7DF0A,2026-05-23 00:00:00,mobile_money,808.58,declined
PMT-16427469E6,RES-9A7FA7DF0A,26/06/2024 00:00,mobile_money,327.19,Pending
PMT-C44F11E58A,RES-7CE337C353,07-10-2025 12:00 AM,cash,878.64,DECLINED
PMT-BC0768DA2A,RES-38BF3B63CE,15/12/2025 00:00,mobile_money,614.46,declined
PMT-C232B3E919,RES-4ED07807FE,2025-09-28 00:00:00,paypal,878.23,Refunded
PMT-B6CFC3E882,RES-1494CBDB5E,2024-01-21 00:00:00,mobile_money,1722.01,success
PMT-62FBBD7A8B,RES-8259B658FD,28/03/2025 00:00,debit_card,80.86,DECLINED
PMT-F4C408184D,RES-8259B658FD,27/05/2024 00:00,cash,768.01,refunded
PMT-8A1E07E5AC,RES-7846BA5295,02-09-2024 12:00 AM,credit_card,887.45,Pending
PMT-03020410A2,RES-5781A47270,01-12-2026 12:00 AM,cash,1517.1,PAID
PMT-22DEB38937,RES-1D2FF72F7B,,debit_card,997.88,Pending
PMT-6AB695EB82,RES-7596294AFD,20/09/2025 00:00,debit_card,1029.33,declined
PMT-03A56E2043,RES-FE9432583F,10-24-2025 12:00 AM,debit_card,825.88,REFUNDED
PMT-1CE66AF557,RES-B856C76EA9,04-26-2026 12:00 AM,credit_card,184.48,Failed
PMT-670FD32AB6,RES-3D19D3381A,06-08-2025 12:00 AM,mobile_money,1128.73,refunded
PMT-9DF8A5FC0F,RES-93389C0469,,bank_transfer,1473.9,SUCCESS
PMT-FD1353634F,RES-E424F6FA64,27/04/2026 00:00,paypal,1661.4,Paid
PMT-13C60FF3D6,RES-B9B963566B,13/01/2025 00:00,bank_transfer,249.11,DECLINED
PMT-A5A5BFC717,RES-B9B963566B,20/09/2025 00:00,mobile_money,938.45,Pending
PMT-9B16BB2FD5,RES-D74FC74D3F,2024-11-11 00:00:00,cash,716.85,pending
PMT-FDA837A31C,RES-262D332993,27/03/2026 00:00,debit_card,785.56,Refunded
PMT-6AA6E285D5,RES-BFF3409A2A,01-12-2026 12:00 AM,bank_transfer,1273.19,PENDING
PMT-96B929C007,RES-C7B6CB8EDD,2026-05-27 00:00:00,paypal,316.24,Pending
PMT-63462EB760,RES-C7B6CB8EDD,17/08/2025 00:00,cash,1580.79,REFUNDED
PMT-9F4999AF0E,RES-5B8A983F2F,10/01/2024 00:00,bank_transfer,1116.66,PENDING
PMT-B949205F81,RES-BA1D0B8C8D,05-25-2026 12:00 AM,credit_card,1154.49,paid
PMT-DE7AAFEAEC,RES-4EB944AE76,2026-03-27 00:00:00,paypal,975.01,pending
PMT-3B15211193,RES-5FE9EFCE90,01-28-2024 12:00 AM,credit_card,336.83,DECLINED
PMT-82614A4B0C,RES-3AF9134456,02/08/2025 00:00,credit_card,1759.85,failed
PMT-2B1DDF1352,RES-5CC4AF064D,2026-01-28 00:00:00,cash,,REFUNDED
PMT-FA94622A89,RES-5CC4AF064D,10/01/2026 00:00,credit_card,84.71,Paid
PMT-8F5533AF8E,RES-5CC4AF064D,12-09-2025 12:00 AM,debit_card,1101.84,pending
PMT-A82F6DCF07,RES-6296B1A334,2025-08-11 00:00:00,paypal,97.86,refunded
PMT-B118FEE9C2,RES-4CDF098E4A,31/03/2025 00:00,credit_card,1084.93,refunded
PMT-4D073DBEC4,RES-F495794BEF,2024-05-24 00:00:00,mobile_money,1532.19,pending
PMT-D38C0E08D3,RES-ECCAB537C2,15/11/2024 00:00,debit_card,68.15,REFUNDED
PMT-D9CBF640BE,RES-E496D87887,11-28-2025 12:00 AM,paypal,829.45,Pending
PMT-39F2DFDDCB,RES-E496D87887,29/07/2025 00:00,credit_card,1145.35,PAID
PMT-E1E4E0C9E4,RES-E496D87887,,bank_transfer,1083.69,PENDING
PMT-713CA729DA,RES-18B7478EDC,24/03/2026 00:00,mobile_money,640.41,refunded
PMT-3DE404A54D,RES-7E2B44A2B5,2025-06-22 00:00:00,mobile_money,998.69,Failed
PMT-926E390508,RES-32BCBC05DE,06-16-2024 12:00 AM,bank_transfer,558.4,REFUNDED
PMT-00180D89B5,RES-646ED08880,15/04/2026 00:00,credit_card,1004.02,Pending
PMT-6D6D0D5F0A,RES-63259DC0F8,2025-01-01 00:00:00,credit_card,1357.42,refunded
PMT-3F9371D740,RES-A9A49902A5,09-09-2025 12:00 AM,bank_transfer,748.29,SUCCESS
PMT-C58181498F,RES-1DB06048F7,2024-10-07 00:00:00,debit_card,436.96,failed
PMT-C31CFFE719,RES-8AC4456BD2,2024-03-22 00:00:00,bank_transfer,,Pending
PMT-11F5FF7876,RES-BAC2A57820,23/12/2024 00:00,cash,676.34,success
PMT-31772AB337,RES-1BBA5AA3D4,11-16-2024 12:00 AM,debit_card,487.5,DECLINED
PMT-581ED15188,RES-A414E3D9BC,2025-12-08 00:00:00,paypal,1646.39,Failed
PMT-274F6AFF0B,RES-D103132AD6,12/10/2025 00:00,mobile_money,436.23,Paid
PMT-1F4A419F40,RES-92190D1CAA,11-01-2024 12:00 AM,bank_transfer,343.94,success
PMT-4D6D050D18,RES-645618E142,,mobile_money,1608.63,pending
PMT-43900B3408,RES-8946686640,06-26-2024 12:00 AM,bank_transfer,96.79,success
PMT-FB7B8A2DCB,RES-3A3135B057,06-21-2024 12:00 AM,cash,1625.44,Failed
PMT-4F47F076A3,RES-3B7976EEB1,07-17-2024 12:00 AM,cash,1559.91,success
PMT-47468687E9,RES-54556E9077,2024-10-31 00:00:00,cash,1355.06,Paid
PMT-2953055198,RES-54556E9077,03-07-2024 12:00 AM,mobile_money,1202.84,PAID
PMT-600B125AC6,RES-3CD4A8A8C2,04-24-2026 12:00 AM,mobile_money,781.3,pending
PMT-9E943F375C,RES-0636088274,12-02-2025 12:00 AM,mobile_money,353.65,FAILED
PMT-7D08FFAA9C,RES-C950D42220,04/03/2024 00:00,credit_card,107.47,Refunded
PMT-958312B014,RES-E81D870F5D,2026-05-02 00:00:00,debit_card,1139.93,failed
PMT-86D40921F2,RES-E81D870F5D,2024-10-18 00:00:00,paypal,1617.89,Paid
PMT-967A3B86E8,RES-8933358BC5,21/03/2024 00:00,mobile_money,810.54,Refunded
PMT-E52839754D,RES-202655DC87,03/02/2024 00:00,paypal,487.85,DECLINED
PMT-6A3B635D64,RES-124377C750,,mobile_money,728.06,REFUNDED
PMT-E9405510D3,RES-4A36C56EB8,05-24-2026 12:00 AM,paypal,1599.72,Paid
PMT-128C78C95B,RES-90A24F2CF1,2026-06-01 00:00:00,cash,1381.24,Paid
PMT-E8C6C25EA3,RES-BE27693380,2025-12-17 00:00:00,mobile_money,1084.5,Pending
PMT-22323AACBA,RES-A5E36F9159,02-04-2026 12:00 AM,paypal,1452.33,Pending
PMT-F94EED4690,RES-CAC57A8F8A,21/05/2024 00:00,cash,397.74,declined
PMT-7108CA018E,RES-54ED736AAF,14/01/2026 00:00,bank_transfer,1273.01,Failed
PMT-A51E678E10,RES-54ED736AAF,2026-05-08 00:00:00,cash,1194.97,Refunded
PMT-EE6E843AA6,RES-29EFF43CE4,2025-11-04 00:00:00,paypal,680.27,Failed
PMT-57C2A5619A,RES-6DD872F022,22/12/2024 00:00,mobile_money,69.38,FAILED
PMT-073E524C30,RES-A41FBB58EF,04-03-2026 12:00 AM,cash,1120.41,PENDING
PMT-A70A26EDDC,RES-D763458968,18/06/2025 00:00,credit_card,591.5,paid
PMT-743D909D8B,RES-EB52E0A46C,23/01/2026 00:00,mobile_money,1627.76,REFUNDED
PMT-95615313F9,RES-6FF2C8399F,27/12/2025 00:00,paypal,267.55,Pending
PMT-E4A5E56D9A,RES-D174DEF5B0,2024-06-06 00:00:00,mobile_money,1115.9,Refunded
PMT-6973AE1803,RES-2BFEBB7825,08/03/2026 00:00,paypal,840.42,success
PMT-1F0DBA1D99,RES-9A256E5DF4,13/11/2025 00:00,cash,1585.51,PAID
PMT-C25024DB47,RES-9A256E5DF4,2024-07-11 00:00:00,paypal,1685.95,FAILED
PMT-65223D90AA,RES-7C0529DDEC,24/10/2024 00:00,credit_card,1264.16,PAID
PMT-122ABB1123,RES-976045A4F9,2024-11-04 00:00:00,bank_transfer,980.8,Pending
PMT-17A33EB8C0,RES-2B13CAFE8A,,credit_card,258.5,FAILED
PMT-30F5D5AD7A,RES-18911F1FF9,05-27-2025 12:00 AM,bank_transfer,748.52,refunded
PMT-77178A05DE,RES-4C8037C29E,27/05/2025 00:00,debit_card,1177.72,Pending
PMT-947F1D4DF3,RES-18FCB1BEFE,21/04/2024 00:00,cash,1685.98,paid
PMT-41B8906124,RES-02FD218C60,01-12-2026 12:00 AM,bank_transfer,,Refunded
PMT-199E8D7A27,RES-D7E2C61A2C,2024-06-10 00:00:00,cash,177.16,Pending
PMT-98A1148BB2,RES-3B2D7541D7,08/04/2024 00:00,cash,1014.68,success
PMT-8F75F0BAE0,RES-A75BDC7EAB,11-23-2025 12:00 AM,bank_transfer,489.17,DECLINED
PMT-8AD0E9B32B,RES-999CC5C94F,12/06/2025 00:00,cash,528.53,REFUNDED
PMT-C030110BF5,RES-5A576FA0E4,12-17-2025 12:00 AM,debit_card,,success
PMT-687297251C,RES-8FFEFDDF00,07/02/2026 00:00,debit_card,1553.15,failed
PMT-081DD74B81,RES-09CBC0B053,08-12-2024 12:00 AM,credit_card,981.56,pending
PMT-BC1869C7B4,RES-D9E770B64F,17/03/2026 00:00,bank_transfer,317.17,Paid
PMT-F85095D4EE,RES-F11A14060A,08-21-2025 12:00 AM,credit_card,1400.25,REFUNDED
PMT-D9DB5FE5F5,RES-1BDDED77F8,16/09/2025 00:00,mobile_money,757.88,failed
PMT-16D1903BFD,RES-1BDDED77F8,,bank_transfer,556.57,refunded
PMT-AB5CF3EF67,RES-180FCB2110,09-30-2025 12:00 AM,debit_card,1725.69,Refunded
PMT-6FFAD0DFB0,RES-B64EFCA91E,28/11/2025 00:00,bank_transfer,836.74,pending
PMT-DC72FB0A4E,RES-B64EFCA91E,2024-11-11 00:00:00,cash,973.5,refunded
PMT-CC13753368,RES-AC35B5AB5F,2024-10-06 00:00:00,cash,1111.26,SUCCESS
PMT-DEA013A59B,RES-4FB810EA76,07/12/2025 00:00,mobile_money,357.14,refunded
PMT-1DC4FA842F,RES-48211AB5A3,01-23-2026 12:00 AM,debit_card,133.12,PAID
PMT-87BF33C650,RES-C8DADB1971,02-25-2024 12:00 AM,mobile_money,1082.96,refunded
PMT-621F239F99,RES-ED298D67AC,03-12-2024 12:00 AM,debit_card,812.27,Pending
PMT-518FD23A82,RES-A4D43F58DB,03-22-2024 12:00 AM,mobile_money,1762.2,refunded
PMT-9677DE3830,RES-D17521B153,2024-07-04 00:00:00,bank_transfer,1192.46,Refunded
PMT-C0FD87CAB3,RES-076CEBAF30,05-21-2024 12:00 AM,cash,710.04,PENDING
PMT-CEB70E8FAE,RES-88E60C7447,07-25-2025 12:00 AM,paypal,356.34,pending
PMT-710DB2ED90,RES-88E60C7447,05-31-2025 12:00 AM,debit_card,203.93,FAILED
PMT-E10E7A7A3C,RES-E14913CCFD,2026-05-14 00:00:00,credit_card,,SUCCESS
PMT-612424E9D8,RES-99852D0C5C,27/07/2025 00:00,debit_card,447.95,declined
PMT-ECC9E5E78B,RES-621567B2CF,26/12/2025 00:00,paypal,1366.93,refunded
PMT-BE1093BDFA,RES-95ABC5CD5A,2026-05-29 00:00:00,paypal,682.39,pending
PMT-4EE5A62F1A,RES-AC39639131,03-15-2024 12:00 AM,paypal,663.09,Pending
PMT-ACEC423185,RES-BB1F8B3215,2025-12-10 00:00:00,cash,694.63,Pending
PMT-96228F6BED,RES-4D6E1C015E,2026-02-09 00:00:00,cash,516.13,pending
PMT-2A0BFE433A,RES-0CA42276D2,07-20-2025 12:00 AM,credit_card,1012.14,success
PMT-D6E4DEEC24,RES-4BB26F131C,2025-10-28 00:00:00,paypal,631.05,paid
PMT-23F4F6C2EB,RES-E6FEFD28C5,01-14-2024 12:00 AM,debit_card,533.92,Refunded
PMT-4ED3BA2722,RES-6F7B5B5CD4,2024-05-03 00:00:00,debit_card,1494.14,PENDING
PMT-FE8ABC0900,RES-6063F0E37B,2024-04-07 00:00:00,cash,164.42,Pending
PMT-4FE754C54C,RES-6063F0E37B,29/05/2026 00:00,credit_card,458.65,FAILED
PMT-74567D7D0B,RES-36EB917329,03-30-2026 12:00 AM,debit_card,1089.31,SUCCESS
PMT-BC8EBDE596,RES-2CDF8B2CB3,28/07/2024 00:00,credit_card,1369.1,refunded
PMT-14B3C6FC30,RES-F40B1F030D,2024-03-22 00:00:00,cash,533.85,refunded
PMT-9E3FC0B183,RES-9F34DD89AE,11-18-2024 12:00 AM,cash,1422.65,pending
PMT-4934D7C3F4,RES-9F34DD89AE,26/06/2024 00:00,bank_transfer,731.28,paid
PMT-F081E4AC8E,RES-3F43578CF2,2025-01-14 00:00:00,credit_card,832.94,refunded
PMT-A88F48DB76,RES-27E02CB7E5,2025-09-23 00:00:00,cash,1201.18,pending
PMT-A2BB4C4598,RES-BEBE115B15,2024-01-14 00:00:00,bank_transfer,1274.1,REFUNDED
PMT-DD6D458682,RES-BEBE115B15,17/04/2024 00:00,paypal,297.68,failed
PMT-B61E2B3F75,RES-EC638F274B,25/03/2025 00:00,mobile_money,1099.17,refunded
PMT-ACCA693A36,RES-4E3DD028DA,07-06-2025 12:00 AM,cash,1065.8,Refunded
PMT-CBA9FF71BB,RES-7E97CDD6B1,05-25-2024 12:00 AM,credit_card,314.23,REFUNDED
PMT-2753367273,RES-C24FA83D1D,2024-12-04 00:00:00,mobile_money,793.13,PENDING
PMT-315EF16198,RES-3A876F23B7,01-30-2026 12:00 AM,paypal,237.17,failed
PMT-906C2EE1F9,RES-E2A29F73ED,10-04-2024 12:00 AM,paypal,856.13,REFUNDED
PMT-C0563B31BB,RES-1E4AC93298,18/01/2026 00:00,paypal,1068.03,SUCCESS
PMT-8CF490D207,RES-5D8ABCF194,01-03-2026 12:00 AM,credit_card,1327.57,DECLINED
PMT-BB7113B95C,RES-97F954B724,07-21-2025 12:00 AM,paypal,523.53,PENDING
PMT-2BDB7B4083,RES-B588249457,26/10/2025 00:00,credit_card,172.43,PENDING
PMT-635DE408CB,RES-F9C632E39C,05-16-2024 12:00 AM,credit_card,156.61,DECLINED
PMT-A5BD10DEBD,RES-52D1D5A391,23/03/2024 00:00,paypal,1041.02,Failed
PMT-C3A636B2B0,RES-758E68420B,2026-01-18 00:00:00,bank_transfer,651.18,paid
PMT-F134CFBD43,RES-1A133FA04C,22/08/2025 00:00,debit_card,1297.79,success
PMT-EC52A90BC3,RES-4090F1F98E,25/01/2025 00:00,credit_card,475.72,FAILED
PMT-ACEB3D05BA,RES-0C8ECE5652,12-17-2025 12:00 AM,cash,489.17,failed
PMT-B098A618F5,RES-922C8B4486,01-11-2026 12:00 AM,mobile_money,1438.53,PENDING
PMT-B2EE442C18,RES-92FEA35B60,03/01/2026 00:00,paypal,1021.06,refunded
PMT-4A0CDCFF67,RES-D3E517DD0D,12-15-2025 12:00 AM,mobile_money,1066.36,SUCCESS
PMT-A5A5A906F0,RES-E4BFAB8528,2025-05-19 00:00:00,credit_card,1787.65,success
PMT-0BEC53FAD3,RES-B1BA7A82B0,08-08-2025 12:00 AM,cash,87.11,SUCCESS
PMT-B5125CF968,RES-096879EBD2,2024-02-07 00:00:00,bank_transfer,1071.75,Pending
PMT-9EA03F5D58,RES-096879EBD2,27/03/2024 00:00,cash,1304.04,declined
PMT-E7C123C8B0,RES-74EF4E11CD,27/09/2024 00:00,credit_card,1381.6,Paid
PMT-D401287977,RES-03A98465B3,,bank_transfer,882.99,Paid
PMT-C96425E6CB,RES-0208587539,06/04/2024 00:00,credit_card,1632.68,PENDING
PMT-17CF55BA11,RES-E5F3D93261,26/10/2025 00:00,mobile_money,470.8,REFUNDED
PMT-A0ACDB37FD,RES-6845C41EBC,20/04/2025 00:00,debit_card,457.47,REFUNDED
PMT-714076BE67,RES-0164B38F5C,04-03-2026 12:00 AM,mobile_money,990.96,Refunded
PMT-A5136895D9,RES-8ED1CA4F24,2025-07-07 00:00:00,debit_card,528.18,Refunded
PMT-B2EE32CC6E,RES-88D199344F,15/07/2024 00:00,cash,1597.89,refunded
PMT-3DBD0FF6DC,RES-8300BC8749,09-27-2024 12:00 AM,bank_transfer,1573.48,DECLINED
PMT-738728A9B8,RES-56FA6576CB,2025-07-07 00:00:00,cash,1608.49,PENDING
PMT-7ED41F2D20,RES-246938F7B9,09-15-2024 12:00 AM,paypal,1209.58,DECLINED
PMT-B0E47CA8CD,RES-4AF9765D17,11-09-2024 12:00 AM,credit_card,1239.52,Refunded
PMT-7B01BBF232,RES-201746AE30,2025-03-13 00:00:00,bank_transfer,49.54,refunded
PMT-D536B8661C,RES-201746AE30,18/04/2026 00:00,cash,87.0,REFUNDED
PMT-20F9BFE900,RES-53BE43197C,2025-07-09 00:00:00,paypal,1244.27,SUCCESS
PMT-5DCB454EBB,RES-5AD9A01A4B,2024-09-06 00:00:00,debit_card,1090.23,refunded
PMT-57511E8F4E,RES-5AD9A01A4B,06/08/2024 00:00,paypal,1104.45,declined
PMT-89440664F4,RES-58E39BBAF9,08-31-2025 12:00 AM,cash,513.86,refunded
PMT-6EA5F8A8FB,RES-DAAFBF6394,2024-12-06 00:00:00,mobile_money,748.45,PAID
PMT-F03BB97AF0,RES-772D6173F6,11-12-2024 12:00 AM,cash,1585.28,PENDING
PMT-FE39195A6F,RES-772D6173F6,18/06/2025 00:00,bank_transfer,1285.98,Failed
PMT-2587A664F0,RES-772D6173F6,22/05/2024 00:00,cash,1521.93,pending
PMT-C9A14ECC9C,RES-4763CC99FB,2025-11-27 00:00:00,mobile_money,384.51,SUCCESS
PMT-40F241659E,RES-59F376386B,15/01/2026 00:00,credit_card,,DECLINED
PMT-4FC53D6B7B,RES-EA31DB0780,2025-02-09 00:00:00,mobile_money,964.57,declined
PMT-5D2B9A4FC3,RES-24F8C3A5E4,2025-01-24 00:00:00,bank_transfer,381.92,DECLINED
PMT-016564CB60,RES-5A280AD94B,2024-06-01 00:00:00,paypal,83.7,PAID
PMT-623338202A,RES-065BC35BB7,10/08/2024 00:00,cash,738.67,REFUNDED
PMT-3DD3D2FD8A,RES-E43E3BFF6C,12/11/2025 00:00,mobile_money,300.61,REFUNDED
PMT-A9957903D5,RES-0ADFD908AC,2025-12-01 00:00:00,cash,705.84,Pending
PMT-8E91877B12,RES-A597B0C8A0,08-22-2025 12:00 AM,debit_card,847.54,FAILED
PMT-8232812682,RES-A597B0C8A0,12-31-2024 12:00 AM,debit_card,1057.09,pending
PMT-73FB0A3B13,RES-5C1857A999,2025-12-31 00:00:00,bank_transfer,726.32,Refunded
PMT-A40981E2BC,RES-97B3D8B9D0,2026-06-04 00:00:00,bank_transfer,1025.11,FAILED
PMT-FA93655157,RES-90CC0FFE6B,2024-07-25 00:00:00,bank_transfer,411.73,REFUNDED
PMT-F48522799B,RES-FA302B217A,06/06/2025 00:00,credit_card,653.34,REFUNDED
PMT-3217392EE5,RES-7D9852E297,22/03/2024 00:00,mobile_money,1610.53,DECLINED
PMT-80264FE04E,RES-7D9852E297,28/09/2024 00:00,bank_transfer,78.13,Paid
PMT-2D10A28CB1,RES-ECFD71ABAF,06-17-2025 12:00 AM,paypal,368.8,paid
PMT-BA05722C8B,RES-02CB1F08FB,2025-08-24 00:00:00,debit_card,892.63,DECLINED
PMT-EE4C733217,RES-02CB1F08FB,10-15-2024 12:00 AM,credit_card,849.11,DECLINED
PMT-CFDB592252,RES-20F30E4B4F,2024-07-15 00:00:00,cash,439.67,Failed
PMT-A243B55C8E,RES-08283C1B00,06-24-2025 12:00 AM,paypal,309.36,REFUNDED
PMT-3095D934B1,RES-ADBD09C425,05/10/2025 00:00,bank_transfer,1489.46,success
PMT-AF906531B5,RES-58D8E6F9DF,17/03/2026 00:00,cash,1698.01,FAILED
PMT-D308FE3829,RES-F7B8E14553,01-13-2025 12:00 AM,mobile_money,1046.6,refunded
PMT-3CE65C0A72,RES-E384062934,02-22-2025 12:00 AM,paypal,462.85,PENDING
PMT-AF0E95130D,RES-B7C8912EA6,08-23-2024 12:00 AM,debit_card,976.22,DECLINED
PMT-B937C8F6BC,RES-B7C8912EA6,16/10/2025 00:00,debit_card,1087.45,Pending
PMT-842C284780,RES-EB2EEE8B95,2024-02-09 00:00:00,cash,717.47,Failed
PMT-DEA3C72CA9,RES-80721BC31B,2025-05-15 00:00:00,mobile_money,677.62,declined
